narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame
P01_104_86,P01,P01_104,00:03:39.350,00:03:39.09,00:03:40.09,10954,11004
P01_104_87,P01,P01_104,00:03:40.101,00:03:40.05,00:03:44.11,11002,11205
P01_104_88,P01,P01_104,00:03:44.356,00:03:44.03,00:03:50.12,11201,11506
P01_104_89,P01,P01_104,00:03:50.356,00:03:50.22,00:03:50.88,11511,11544
P01_104_9,P01,P01_104,00:00:22.850,00:00:22.74,00:00:23.35,1137,1167
P01_104_90,P01,P01_104,00:03:54.606,00:03:54.08,00:03:55.48,11704,11774
P01_104_91,P01,P01_104,00:03:55.851,00:03:55.51,00:04:03.43,11775,12171
P01_104_92,P01,P01_104,00:04:03.601,00:04:03.51,00:04:04.26,12175,12213
P01_105_0,P01,P01_105,00:00:01.101,00:00:01.03,00:00:02.19,51,109
P01_105_1,P01,P01_105,00:00:02.601,00:00:02.29,00:00:03.51,114,175
P01_105_10,P01,P01_105,00:00:11.350,00:00:11.06,00:00:11.62,553,581
P01_105_100,P01,P01_105,00:03:05.101,00:03:04.96,00:03:05.52,9248,9276
P01_105_101,P01,P01_105,00:03:05.852,00:03:06.95,00:03:07.53,9347,9376
P01_105_102,P01,P01_105,00:03:07.851,00:03:07.68,00:03:10.65,9384,9532
P01_105_103,P01,P01_105,00:03:10.351,00:03:10.73,00:03:10.98,9536,9549
P01_105_104,P01,P01_105,00:03:11.100,00:03:10.95,00:03:11.45,9547,9572
P01_105_105,P01,P01_105,00:03:12.351,00:03:11.69,00:03:13.47,9584,9673
P01_105_106,P01,P01_105,00:03:13.351,00:03:13.47,00:03:16.55,9673,9827
P01_105_107,P01,P01_105,00:03:16.601,00:03:17.76,00:03:18.85,9888,9942
P01_105_108,P01,P01_105,00:03:17.101,00:03:17.15,00:03:19.47,9857,9973
P01_105_109,P01,P01_105,00:03:19.613,00:03:19.53,00:03:21.36,9976,10068
P01_105_11,P01,P01_105,00:00:11.858,00:00:11.00,00:00:12.67,550,633
P01_105_110,P01,P01_105,00:03:21.350,00:03:20.85,00:03:24.33,10042,10216
P01_105_111,P01,P01_105,00:03:24.101,00:03:24.29,00:03:24.85,10214,10242
P01_105_112,P01,P01_105,00:03:24.850,00:03:24.54,00:03:26.22,10227,10311
P01_105_113,P01,P01_105,00:03:26.350,00:03:26.32,00:03:28.16,10316,10408
P01_105_114,P01,P01_105,00:03:28.351,00:03:28.00,00:03:31.15,10400,10557
P01_105_115,P01,P01_105,00:03:31.108,00:03:31.16,00:03:31.81,10558,10590
P01_105_116,P01,P01_105,00:03:32.101,00:03:31.91,00:03:33.38,10595,10669
P01_105_117,P01,P01_105,00:03:32.351,00:03:32.83,00:03:33.43,10641,10671
P01_105_118,P01,P01_105,00:03:39.101,00:03:34.01,00:03:34.62,10700,10731
P01_105_119,P01,P01_105,00:03:40.351,00:03:39.70,00:03:42.72,10985,11136
P01_105_12,P01,P01_105,00:00:13.101,00:00:12.48,00:00:14.33,624,716
P01_105_120,P01,P01_105,00:03:43.360,00:03:43.19,00:03:43.65,11159,11182
P01_105_121,P01,P01_105,00:03:43.851,00:03:43.66,00:03:43.90,11183,11195
P01_105_122,P01,P01_105,00:03:44.101,00:03:43.91,00:03:44.12,11195,11206
P01_105_123,P01,P01_105,00:03:47.100,00:03:47.10,00:03:48.34,11355,11417
P01_105_124,P01,P01_105,00:03:48.851,00:03:48.46,00:03:49.31,11423,11465
P01_105_125,P01,P01_105,00:03:49.867,00:03:49.64,00:03:50.29,11482,11514
P01_105_126,P01,P01_105,00:03:50.600,00:03:50.51,00:03:51.17,11525,11558
P01_105_127,P01,P01_105,00:03:51.101,00:03:51.10,00:03:51.80,11555,11590
P01_105_128,P01,P01_105,00:03:52.102,00:03:52.38,00:04:11.73,11619,12586
P01_105_129,P01,P01_105,00:04:12.106,00:04:11.83,00:04:12.62,12591,12631
P01_105_13,P01,P01_105,00:00:14.351,00:00:12.75,00:00:14.76,637,738
P01_105_130,P01,P01_105,00:04:12.600,00:04:12.94,00:04:13.52,12647,12676
P01_105_131,P01,P01_105,00:04:13.350,00:04:13.29,00:04:13.81,12664,12690
P01_105_132,P01,P01_105,00:04:14.863,00:04:14.67,00:04:15.79,12733,12789
P01_105_133,P01,P01_105,00:04:16.366,00:04:15.89,00:04:17.93,12794,12896
P01_105_134,P01,P01_105,00:04:18.101,00:04:18.03,00:04:18.93,12901,12946
P01_105_135,P01,P01_105,00:04:20.851,00:04:20.68,00:04:21.89,13034,13094
P01_105_136,P01,P01_105,00:04:22.601,00:04:22.49,00:04:23.22,13124,13161
P01_105_137,P01,P01_105,00:04:23.601,00:04:23.09,00:04:26.71,13154,13335
P01_105_138,P01,P01_105,00:04:27.351,00:04:27.09,00:04:28.65,13354,13432
P01_105_139,P01,P01_105,00:04:31.351,00:04:30.37,00:04:32.47,13518,13623
P01_105_14,P01,P01_105,00:00:16.101,00:00:15.20,00:00:16.51,760,825
P01_105_140,P01,P01_105,00:04:33.108,00:04:32.75,00:04:35.50,13637,13775
P01_105_141,P01,P01_105,00:04:36.351,00:04:36.15,00:04:37.08,13807,13854
P01_105_142,P01,P01_105,00:04:37.600,00:04:36.95,00:04:38.29,13847,13914
P01_105_143,P01,P01_105,00:04:38.101,00:04:38.31,00:04:38.70,13915,13935
P01_105_144,P01,P01_105,00:04:39.601,00:04:39.41,00:04:43.85,13970,14192
P01_105_145,P01,P01_105,00:04:44.601,00:04:44.56,00:04:44.91,14228,14245
P01_105_146,P01,P01_105,00:04:45.100,00:04:44.95,00:04:46.25,14247,14312
P01_105_147,P01,P01_105,00:04:46.350,00:04:45.90,00:04:47.01,14294,14350
P01_105_148,P01,P01_105,00:04:48.101,00:04:48.15,00:04:48.67,14407,14433
P01_105_149,P01,P01_105,00:04:48.601,00:04:48.51,00:04:49.05,14425,14452
P01_105_15,P01,P01_105,00:00:17.101,00:00:16.00,00:00:18.60,800,930
P01_105_150,P01,P01_105,00:04:49.351,00:04:49.30,00:04:57.10,14465,14855
P01_105_151,P01,P01_105,00:04:58.352,00:04:57.81,00:05:01.78,14890,15088
P01_105_152,P01,P01_105,00:05:01.851,00:05:01.76,00:05:36.03,15088,16801
P01_105_153,P01,P01_105,00:05:36.102,00:05:36.13,00:05:37.62,16806,16881
P01_105_154,P01,P01_105,00:05:37.851,00:05:37.52,00:05:38.91,16876,16945
P01_105_155,P01,P01_105,00:05:38.850,00:05:38.62,00:05:39.29,16931,16964
P01_105_156,P01,P01_105,00:05:40.350,00:05:39.86,00:05:42.28,16993,17114
P01_105_157,P01,P01_105,00:05:43.601,00:05:43.77,00:05:44.20,17188,17210
P01_105_158,P01,P01_105,00:05:44.101,00:05:44.01,00:05:46.12,17200,17306
P01_105_159,P01,P01_105,00:05:45.850,00:05:46.24,00:05:48.71,17312,17435
P01_105_16,P01,P01_105,00:00:19.351,00:00:19.25,00:00:22.05,962,1102
P01_105_160,P01,P01_105,00:05:50.100,00:05:49.40,00:05:51.06,17470,17553
P01_105_161,P01,P01_105,00:05:52.100,00:05:51.88,00:05:54.50,17594,17725
P01_105_162,P01,P01_105,00:05:55.351,00:05:55.15,00:05:55.85,17757,17792
P01_105_163,P01,P01_105,00:05:56.601,00:05:55.90,00:06:00.40,17795,18020
P01_105_164,P01,P01_105,00:06:01.363,00:06:00.50,00:06:02.50,18025,18125
P01_105_165,P01,P01_105,00:06:03.351,00:06:03.37,00:06:04.03,18168,18201
P01_105_166,P01,P01_105,00:06:04.114,00:06:04.26,00:06:04.67,18213,18233
P01_105_167,P01,P01_105,00:06:05.101,00:06:04.87,00:06:05.14,18243,18257
P01_105_168,P01,P01_105,00:06:06.351,00:06:06.10,00:06:07.02,18305,18351
P01_105_169,P01,P01_105,00:06:07.601,00:06:07.26,00:06:08.45,18363,18422
P01_105_17,P01,P01_105,00:00:22.101,00:00:22.15,00:00:22.65,1107,1132
P01_105_170,P01,P01_105,00:06:07.851,00:06:07.60,00:06:08.13,18380,18406
P01_105_171,P01,P01_105,00:06:11.601,00:06:11.36,00:06:12.51,18568,18625
P01_105_172,P01,P01_105,00:06:12.851,00:06:12.48,00:06:13.48,18624,18674
P01_105_173,P01,P01_105,00:06:13.851,00:06:13.58,00:06:14.77,18679,18738
P01_105_174,P01,P01_105,00:06:14.351,00:06:14.67,00:06:15.24,18733,18762
P01_105_175,P01,P01_105,00:06:15.601,00:06:15.34,00:06:33.54,18767,19677
P01_105_176,P01,P01_105,00:06:34.102,00:06:34.06,00:06:34.86,19703,19743
P01_105_177,P01,P01_105,00:06:35.350,00:06:34.98,00:06:36.28,19749,19814
P01_105_178,P01,P01_105,00:06:38.100,00:06:37.92,00:06:38.64,19896,19932
P01_105_179,P01,P01_105,00:06:38.850,00:06:38.71,00:06:39.36,19935,19968
P01_105_18,P01,P01_105,00:00:24.601,00:00:24.40,00:00:26.45,1220,1322
P01_105_180,P01,P01_105,00:06:39.351,00:06:39.03,00:06:39.75,19951,19987
P01_105_181,P01,P01_105,00:06:39.851,00:06:39.83,00:06:40.23,19991,20011
P01_105_182,P01,P01_105,00:06:40.600,00:06:40.33,00:06:40.68,20016,20034
P01_105_183,P01,P01_105,00:06:40.850,00:06:40.34,00:06:40.86,20017,20043
P01_105_184,P01,P01_105,00:06:41.101,00:06:40.93,00:06:41.63,20046,20081
P01_105_185,P01,P01_105,00:06:41.850,00:06:41.68,00:06:42.20,20084,20110
P01_105_186,P01,P01_105,00:06:44.351,00:06:43.87,00:06:45.60,20193,20280
P01_105_187,P01,P01_105,00:06:45.851,00:06:45.72,00:06:46.07,20286,20303
P01_105_188,P01,P01_105,00:06:46.351,00:06:46.21,00:06:46.61,20310,20330
P01_105_189,P01,P01_105,00:06:46.601,00:06:46.78,00:06:47.23,20339,20361
P01_105_19,P01,P01_105,00:00:27.101,00:00:27.00,00:00:27.78,1350,1389
P01_105_190,P01,P01_105,00:06:47.621,00:06:47.15,00:06:47.85,20357,20392
P01_105_191,P01,P01_105,00:06:49.350,00:06:49.22,00:06:49.74,20461,20487
P01_105_192,P01,P01_105,00:06:50.116,00:06:50.00,00:06:50.98,20500,20549
P01_105_193,P01,P01_105,00:06:51.100,00:06:51.02,00:06:51.47,20551,20573
P01_105_194,P01,P01_105,00:06:51.601,00:06:51.59,00:06:52.13,20579,20606
P01_105_195,P01,P01_105,00:06:53.601,00:06:53.82,00:06:54.19,20691,20709
P01_105_196,P01,P01_105,00:06:54.600,00:06:54.43,00:07:04.60,20721,21230
P01_105_197,P01,P01_105,00:07:04.600,00:07:04.70,00:07:05.82,21235,21291
P01_105_198,P01,P01_105,00:07:05.851,00:07:05.78,00:07:06.42,21289,21321
P01_105_199,P01,P01_105,00:07:06.363,00:07:06.26,00:07:06.97,21313,21348
P01_105_2,P01,P01_105,00:00:04.601,00:00:03.81,00:00:04.96,190,248
P01_105_20,P01,P01_105,00:00:28.100,00:00:27.01,00:00:27.83,1350,1391
P01_105_200,P01,P01_105,00:07:08.101,00:07:07.65,00:07:10.40,21382,21520
P01_105_201,P01,P01_105,00:07:11.351,00:07:10.75,00:07:12.50,21537,21625
P01_105_202,P01,P01_105,00:07:13.351,00:07:13.14,00:07:14.35,21657,21717
P01_105_203,P01,P01_105,00:07:14.612,00:07:14.24,00:07:32.38,21712,22619
P01_105_204,P01,P01_105,00:07:32.850,00:07:32.48,00:07:34.98,22624,22749
P01_105_205,P01,P01_105,00:07:35.601,00:07:35.64,00:07:36.65,22782,22832
P01_105_206,P01,P01_105,00:07:36.601,00:07:36.46,00:07:37.49,22823,22874
P01_105_207,P01,P01_105,00:07:38.100,00:07:37.47,00:07:40.99,22873,23049
P01_105_208,P01,P01_105,00:07:41.601,00:07:41.47,00:07:42.40,23073,23120
P01_105_209,P01,P01_105,00:07:43.106,00:07:42.40,00:07:47.72,23120,23386
P01_105_21,P01,P01_105,00:00:29.851,00:00:30.02,00:00:30.34,1501,1517
P01_105_210,P01,P01_105,00:07:44.100,00:07:43.09,00:07:45.21,23154,23260
P01_105_211,P01,P01_105,00:07:45.351,00:07:44.98,00:07:46.05,23249,23302
P01_105_212,P01,P01_105,00:07:46.100,00:07:46.07,00:07:46.96,23303,23348
P01_105_213,P01,P01_105,00:07:47.101,00:07:47.06,00:07:47.62,23353,23381
P01_105_214,P01,P01_105,00:07:53.101,00:07:52.64,00:07:53.86,23632,23693
P01_105_215,P01,P01_105,00:08:04.101,00:08:04.19,00:08:05.03,24209,24251
P01_105_216,P01,P01_105,00:08:04.350,00:08:04.12,00:08:05.22,24206,24261
P01_105_217,P01,P01_105,00:08:05.100,00:08:05.13,00:08:07.57,24256,24378
P01_105_218,P01,P01_105,00:08:09.351,00:08:09.35,00:08:10.53,24467,24526
P01_105_219,P01,P01_105,00:08:10.114,00:08:10.28,00:08:11.99,24514,24599
P01_105_22,P01,P01_105,00:00:30.600,00:00:30.58,00:00:30.84,1529,1542
P01_105_220,P01,P01_105,00:08:11.350,00:08:10.50,00:08:15.31,24525,24765
P01_105_221,P01,P01_105,00:08:15.609,00:08:15.39,00:08:16.11,24769,24805
P01_105_222,P01,P01_105,00:08:16.101,00:08:16.21,00:08:16.52,24810,24826
P01_105_223,P01,P01_105,00:08:16.600,00:08:16.55,00:08:17.15,24827,24857
P01_105_224,P01,P01_105,00:08:19.101,00:08:18.88,00:08:19.84,24944,24992
P01_105_225,P01,P01_105,00:08:20.350,00:08:19.90,00:08:29.85,24995,25492
P01_105_226,P01,P01_105,00:08:30.350,00:08:29.95,00:08:32.46,25497,25623
P01_105_227,P01,P01_105,00:08:32.850,00:08:32.73,00:08:33.73,25636,25686
P01_105_228,P01,P01_105,00:08:34.357,00:08:34.29,00:08:34.97,25714,25748
P01_105_229,P01,P01_105,00:08:35.102,00:08:35.14,00:08:35.75,25757,25787
P01_105_23,P01,P01_105,00:00:30.850,00:00:30.88,00:00:31.64,1544,1582
P01_105_230,P01,P01_105,00:08:37.106,00:08:36.75,00:08:43.29,25837,26164
P01_105_231,P01,P01_105,00:08:45.616,00:08:43.01,00:08:48.32,26150,26416
P01_105_232,P01,P01_105,00:08:49.359,00:08:49.20,00:08:50.16,26460,26508
P01_105_233,P01,P01_105,00:08:52.101,00:08:52.12,00:08:53.50,26606,26675
P01_105_234,P01,P01_105,00:08:52.600,00:08:52.79,00:08:53.60,26639,26680
P01_105_235,P01,P01_105,00:08:53.600,00:08:53.63,00:09:00.54,26681,27027
P01_105_236,P01,P01_105,00:09:00.100,00:08:59.78,00:09:01.31,26989,27065
P01_105_237,P01,P01_105,00:09:01.351,00:09:01.34,00:09:07.21,27067,27360
P01_105_238,P01,P01_105,00:09:07.350,00:09:07.26,00:09:09.13,27363,27456
P01_105_239,P01,P01_105,00:09:09.108,00:09:09.23,00:09:15.17,27461,27758
P01_105_24,P01,P01_105,00:00:31.601,00:00:31.74,00:00:31.99,1587,1599
P01_105_240,P01,P01_105,00:09:14.601,00:09:14.93,00:09:15.71,27746,27785
P01_105_241,P01,P01_105,00:09:16.850,00:09:17.00,00:09:18.55,27850,27927
P01_105_242,P01,P01_105,00:09:19.864,00:09:19.34,00:09:21.07,27967,28053
P01_105_243,P01,P01_105,00:09:21.850,00:09:21.78,00:09:22.79,28089,28139
P01_105_244,P01,P01_105,00:09:22.853,00:09:23.03,00:09:42.61,28151,29130
P01_105_245,P01,P01_105,00:09:43.100,00:09:42.85,00:09:43.70,29142,29185
P01_105_246,P01,P01_105,00:09:44.101,00:09:43.56,00:09:45.08,29177,29254
P01_105_247,P01,P01_105,00:09:46.600,00:09:46.18,00:09:47.19,29308,29359
P01_105_248,P01,P01_105,00:09:47.601,00:09:47.35,00:09:48.53,29367,29426
P01_105_249,P01,P01_105,00:09:50.101,00:09:49.72,00:09:51.19,29486,29559
P01_105_25,P01,P01_105,00:00:32.101,00:00:32.25,00:00:32.56,1612,1628
P01_105_250,P01,P01_105,00:09:51.101,00:09:51.14,00:09:51.79,29557,29589
P01_105_251,P01,P01_105,00:09:51.600,00:09:51.82,00:09:52.39,29591,29619
P01_105_252,P01,P01_105,00:09:52.350,00:09:52.47,00:09:52.74,29623,29637
P01_105_253,P01,P01_105,00:09:52.850,00:09:52.84,00:09:53.19,29642,29659
P01_105_254,P01,P01_105,00:09:54.851,00:09:54.77,00:09:56.12,29738,29806
P01_105_255,P01,P01_105,00:09:58.350,00:09:57.89,00:10:00.32,29894,30016
P01_105_256,P01,P01_105,00:10:00.601,00:10:00.27,00:10:02.97,30013,30148
P01_105_257,P01,P01_105,00:10:04.351,00:10:04.07,00:10:04.94,30203,30247
P01_105_258,P01,P01_105,00:10:05.112,00:10:04.92,00:10:05.61,30245,30280
P01_105_259,P01,P01_105,00:10:05.850,00:10:05.60,00:10:06.55,30280,30327
P01_105_26,P01,P01_105,00:00:32.851,00:00:32.63,00:00:32.90,1631,1645
P01_105_260,P01,P01_105,00:10:08.601,00:10:06.32,00:10:12.68,30316,30633
P01_105_261,P01,P01_105,00:10:12.601,00:10:12.71,00:10:13.04,30635,30652
P01_105_262,P01,P01_105,00:10:13.612,00:10:13.30,00:10:14.74,30664,30737
P01_105_263,P01,P01_105,00:10:15.351,00:10:15.24,00:10:16.44,30762,30822
P01_105_264,P01,P01_105,00:10:16.600,00:10:17.10,00:10:22.50,30855,31125
P01_105_265,P01,P01_105,00:10:22.601,00:10:22.60,00:10:23.12,31130,31156
P01_105_266,P01,P01_105,00:10:23.601,00:10:23.62,00:10:24.80,31181,31239
P01_105_267,P01,P01_105,00:10:24.861,00:10:24.68,00:10:24.94,31233,31247
P01_105_268,P01,P01_105,00:10:26.100,00:10:25.46,00:10:38.08,31273,31904
P01_105_269,P01,P01_105,00:10:37.850,00:10:37.60,00:10:38.14,31880,31907
P01_105_27,P01,P01_105,00:00:33.101,00:00:32.44,00:00:33.83,1622,1691
P01_105_270,P01,P01_105,00:10:38.106,00:10:37.97,00:10:38.84,31898,31942
P01_105_271,P01,P01_105,00:10:38.850,00:10:39.20,00:10:47.03,31960,32351
P01_105_272,P01,P01_105,00:10:47.112,00:10:47.24,00:10:47.57,32362,32378
P01_105_273,P01,P01_105,00:10:48.851,00:10:48.37,00:10:49.22,32418,32461
P01_105_274,P01,P01_105,00:10:49.101,00:10:49.13,00:10:49.59,32456,32479
P01_105_275,P01,P01_105,00:10:49.619,00:10:49.59,00:10:50.14,32479,32507
P01_105_276,P01,P01_105,00:10:51.351,00:10:51.53,00:10:52.68,32576,32633
P01_105_277,P01,P01_105,00:10:53.101,00:10:52.62,00:10:54.57,32631,32728
P01_105_278,P01,P01_105,00:10:54.351,00:10:54.49,00:10:55.09,32724,32754
P01_105_279,P01,P01_105,00:10:57.351,00:10:57.19,00:10:57.99,32859,32899
P01_105_28,P01,P01_105,00:00:34.351,00:00:33.88,00:00:34.69,1694,1734
P01_105_280,P01,P01_105,00:10:58.107,00:10:57.65,00:10:58.75,32882,32937
P01_105_281,P01,P01_105,00:11:00.353,00:10:59.84,00:11:01.17,32992,33058
P01_105_282,P01,P01_105,00:11:01.858,00:11:01.40,00:11:02.97,33070,33148
P01_105_283,P01,P01_105,00:11:03.101,00:11:03.01,00:11:04.26,33150,33213
P01_105_284,P01,P01_105,00:11:03.102,00:11:03.61,00:11:04.54,33180,33227
P01_105_285,P01,P01_105,00:11:05.608,00:11:05.27,00:11:06.74,33263,33337
P01_105_286,P01,P01_105,00:11:07.858,00:11:08.06,00:11:09.42,33403,33471
P01_105_287,P01,P01_105,00:11:09.101,00:11:08.87,00:11:09.97,33443,33498
P01_105_288,P01,P01_105,00:11:09.857,00:11:09.91,00:11:17.13,33495,33856
P01_105_289,P01,P01_105,00:11:17.101,00:11:17.12,00:11:17.91,33856,33895
P01_105_29,P01,P01_105,00:00:34.850,00:00:34.92,00:00:35.81,1746,1790
P01_105_290,P01,P01_105,00:11:18.111,00:11:17.89,00:11:18.32,33894,33916
P01_105_291,P01,P01_105,00:11:18.604,00:11:18.42,00:11:24.16,33921,34208
P01_105_292,P01,P01_105,00:11:24.601,00:11:24.64,00:11:25.94,34232,34297
P01_105_293,P01,P01_105,00:11:26.101,00:11:26.45,00:11:27.22,34322,34361
P01_105_294,P01,P01_105,00:11:27.103,00:11:27.20,00:11:34.55,34360,34727
P01_105_295,P01,P01_105,00:11:34.603,00:11:34.50,00:11:35.75,34725,34787
P01_105_296,P01,P01_105,00:11:34.854,00:11:34.94,00:11:35.86,34747,34793
P01_105_297,P01,P01_105,00:11:36.856,00:11:36.64,00:11:37.36,34832,34868
P01_105_298,P01,P01_105,00:11:37.851,00:11:37.65,00:11:46.97,34882,35348
P01_105_299,P01,P01_105,00:11:47.351,00:11:47.03,00:11:48.17,35351,35408
P01_105_3,P01,P01_105,00:00:05.101,00:00:05.16,00:00:05.67,258,283
P01_105_30,P01,P01_105,00:00:36.600,00:00:36.56,00:00:38.01,1828,1900
P01_105_300,P01,P01_105,00:11:48.356,00:11:48.20,00:11:49.25,35410,35462
P01_105_301,P01,P01_105,00:11:49.856,00:11:49.12,00:11:50.57,35456,35528
P01_105_302,P01,P01_105,00:11:50.101,00:11:50.39,00:11:50.95,35519,35547
P01_105_303,P01,P01_105,00:11:50.851,00:11:50.95,00:11:56.62,35547,35831
P01_105_304,P01,P01_105,00:11:57.851,00:11:57.84,00:11:58.68,35892,35934
P01_105_305,P01,P01_105,00:11:58.600,00:11:58.72,00:11:59.76,35936,35988
P01_105_306,P01,P01_105,00:11:59.361,00:11:59.33,00:12:02.64,35966,36132
P01_105_307,P01,P01_105,00:12:03.350,00:12:02.68,00:12:03.93,36134,36196
P01_105_308,P01,P01_105,00:12:04.101,00:12:04.38,00:12:04.87,36219,36243
P01_105_309,P01,P01_105,00:12:05.101,00:12:04.83,00:12:09.33,36241,36466
P01_105_31,P01,P01_105,00:00:38.350,00:00:37.95,00:00:38.73,1897,1936
P01_105_310,P01,P01_105,00:12:10.100,00:12:08.90,00:12:10.56,36445,36528
P01_105_311,P01,P01_105,00:12:11.101,00:12:10.94,00:12:11.65,36547,36582
P01_105_312,P01,P01_105,00:12:12.110,00:12:11.95,00:12:14.30,36597,36715
P01_105_313,P01,P01_105,00:12:15.100,00:12:14.40,00:12:15.44,36720,36772
P01_105_314,P01,P01_105,00:12:15.101,00:12:15.36,00:12:16.10,36768,36805
P01_105_315,P01,P01_105,00:12:15.860,00:12:15.99,00:12:21.19,36799,37059
P01_105_316,P01,P01_105,00:12:21.601,00:12:21.69,00:12:22.57,37084,37128
P01_105_317,P01,P01_105,00:12:22.111,00:12:22.32,00:12:23.67,37116,37183
P01_105_318,P01,P01_105,00:12:23.600,00:12:23.66,00:12:26.78,37183,37339
P01_105_319,P01,P01_105,00:12:28.100,00:12:28.02,00:12:28.84,37401,37442
P01_105_32,P01,P01_105,00:00:38.851,00:00:38.73,00:00:39.56,1936,1978
P01_105_320,P01,P01_105,00:12:28.600,00:12:26.00,00:12:28.64,37300,37432
P01_105_321,P01,P01_105,00:12:29.608,00:12:29.14,00:12:31.39,37457,37569
P01_105_322,P01,P01_105,00:12:31.601,00:12:31.49,00:12:32.28,37574,37614
P01_105_323,P01,P01_105,00:12:31.851,00:12:32.13,00:12:32.73,37606,37636
P01_105_324,P01,P01_105,00:12:33.101,00:12:32.59,00:12:35.80,37629,37790
P01_105_325,P01,P01_105,00:12:36.101,00:12:36.06,00:12:36.93,37803,37846
P01_105_326,P01,P01_105,00:12:38.601,00:12:36.43,00:12:37.37,37821,37868
P01_105_327,P01,P01_105,00:12:39.101,00:12:37.32,00:12:39.79,37866,37989
P01_105_328,P01,P01_105,00:12:40.101,00:12:39.80,00:12:40.41,37990,38020
P01_105_329,P01,P01_105,00:12:41.357,00:12:41.27,00:12:43.51,38063,38175
P01_105_33,P01,P01_105,00:00:39.851,00:00:39.61,00:00:40.10,1980,2005
P01_105_330,P01,P01_105,00:12:43.852,00:12:43.32,00:12:44.50,38166,38225
P01_105_331,P01,P01_105,00:12:44.857,00:12:44.11,00:12:46.86,38205,38343
P01_105_332,P01,P01_105,00:12:45.851,00:12:46.16,00:12:58.96,38308,38948
P01_105_333,P01,P01_105,00:12:59.351,00:12:58.91,00:13:00.04,38945,39002
P01_105_334,P01,P01_105,00:13:00.351,00:13:00.51,00:13:01.96,39025,39098
P01_105_335,P01,P01_105,00:13:02.356,00:13:02.01,00:13:03.06,39100,39153
P01_105_336,P01,P01_105,00:13:03.852,00:13:03.00,00:13:05.41,39150,39270
P01_105_337,P01,P01_105,00:13:05.602,00:13:05.57,00:13:06.25,39278,39312
P01_105_338,P01,P01_105,00:13:06.106,00:13:06.06,00:13:06.46,39303,39323
P01_105_339,P01,P01_105,00:13:06.858,00:13:06.46,00:13:12.93,39323,39646
P01_105_34,P01,P01_105,00:00:40.350,00:00:40.36,00:00:40.83,2018,2041
P01_105_340,P01,P01_105,00:13:13.100,00:13:12.84,00:13:13.84,39642,39692
P01_105_341,P01,P01_105,00:13:14.101,00:13:14.04,00:13:15.24,39702,39762
P01_105_342,P01,P01_105,00:13:15.353,00:13:15.24,00:13:15.79,39762,39789
P01_105_343,P01,P01_105,00:13:17.601,00:13:16.99,00:13:23.54,39849,40177
P01_105_344,P01,P01_105,00:13:23.856,00:13:23.69,00:13:24.39,40184,40219
P01_105_345,P01,P01_105,00:13:24.856,00:13:24.98,00:13:27.39,40249,40369
P01_105_346,P01,P01_105,00:13:27.611,00:13:27.59,00:13:28.39,40379,40419
P01_105_347,P01,P01_105,00:13:28.614,00:13:28.44,00:13:32.94,40422,40647
P01_105_348,P01,P01_105,00:13:32.857,00:13:32.84,00:13:33.47,40642,40673
P01_105_349,P01,P01_105,00:13:33.601,00:13:33.57,00:13:34.38,40678,40719
P01_105_35,P01,P01_105,00:00:40.865,00:00:40.79,00:00:41.31,2039,2065
P01_105_350,P01,P01_105,00:13:34.600,00:13:34.50,00:13:35.50,40725,40775
P01_105_351,P01,P01_105,00:13:35.601,00:13:35.60,00:13:35.89,40780,40794
P01_105_352,P01,P01_105,00:13:36.101,00:13:35.97,00:13:37.74,40798,40887
P01_105_353,P01,P01_105,00:13:37.850,00:13:37.84,00:13:38.63,40892,40931
P01_105_354,P01,P01_105,00:13:38.851,00:13:39.50,00:13:46.77,40975,41338
P01_105_355,P01,P01_105,00:13:49.110,00:13:46.82,00:13:49.57,41341,41478
P01_105_356,P01,P01_105,00:13:50.100,00:13:50.05,00:13:52.09,41502,41604
P01_105_357,P01,P01_105,00:13:52.351,00:13:52.24,00:13:52.95,41612,41647
P01_105_358,P01,P01_105,00:13:53.601,00:13:53.27,00:13:56.31,41663,41815
P01_105_359,P01,P01_105,00:13:56.107,00:13:56.02,00:13:56.48,41801,41824
P01_105_36,P01,P01_105,00:00:41.850,00:00:41.49,00:00:42.07,2074,2103
P01_105_360,P01,P01_105,00:13:56.601,00:13:56.45,00:13:58.46,41822,41923
P01_105_361,P01,P01_105,00:13:58.601,00:13:58.47,00:13:59.08,41923,41954
P01_105_362,P01,P01_105,00:13:59.107,00:13:59.10,00:14:05.97,41955,42298
P01_105_363,P01,P01_105,00:14:06.101,00:14:06.30,00:14:07.07,42315,42353
P01_105_364,P01,P01_105,00:14:06.102,00:14:06.92,00:14:07.23,42346,42361
P01_105_365,P01,P01_105,00:14:07.350,00:14:07.22,00:14:08.71,42361,42435
P01_105_366,P01,P01_105,00:14:09.101,00:14:07.82,00:14:23.03,42391,43151
P01_105_367,P01,P01_105,00:14:24.351,00:14:23.59,00:14:25.55,43179,43277
P01_105_368,P01,P01_105,00:14:25.850,00:14:25.53,00:14:26.31,43276,43315
P01_105_369,P01,P01_105,00:14:26.100,00:14:26.41,00:14:29.30,43320,43465
P01_105_37,P01,P01_105,00:00:45.101,00:00:45.22,00:00:45.86,2261,2293
